Date,Value,High,Low
19/10/2014,8523.87,8754.33,8523.87
16/10/2014,8593.51,8893.97,8593.51
15/10/2014,8893.97,8988.95,8877.49
14/10/2014,8878.19,9117.81,8872.45
13/10/2014,9115.41,9163.81,9053.41
12/10/2014,9163.81,9552.01,9163.81
09/10/2014,9552.01,9587.92,9527.52
08/10/2014,9587.83,9770.16,9587.83
02/10/2014,9727.18,9754.35,9673.39
01/10/2014,9745.49,9811.4,9740.16
30/09/2014,9811.4,9830.84,9779.95
29/09/2014,9779.95,9782.85,9603.09
28/09/2014,9603.09,9697.31,9591.76
25/09/2014,9697.31,9749.35,9697.31
24/09/2014,9718.75,9779.2,9718.75
23/09/2014,9760.08,9775.49,9714.99
22/09/2014,9728.08,9764.25,9667.53
21/09/2014,9718.57,9818.32,9718.25
18/09/2014,9729.1,9729.1,9575.39
17/09/2014,9575.39,9575.39,9496.19
16/09/2014,9534.08,9566.52,9446.22
15/09/2014,9446.22,9446.22,9383.15
14/09/2014,9427.42,9551.62,9427.42
11/09/2014,9475.68,9587.35,9440.2
10/09/2014,9587.35,9645.46,9587.35
09/09/2014,9600.12,9717.69,9600.12
08/09/2014,9703.46,9748.56,9701.08
07/09/2014,9723.49,9741.26,9650.43
04/09/2014,9650.43,9651.78,9601.6
03/09/2014,9627.6,9666.89,9623.63
02/09/2014,9623.63,9631.6,9452.04
01/09/2014,9452.04,9453,9424.59
31/08/2014,9446.83,9510.88,9435.05
28/08/2014,9435.05,9435.05,9336.52
27/08/2014,9374.36,9414.84,9359.18
26/08/2014,9359.18,9404.36,9349.46
25/08/2014,9403.39,9503.39,9403.39
24/08/2014,9495.3,9509.87,9373.27
21/08/2014,9373.27,9437.49,9310.1
20/08/2014,9437.49,9497.32,9394.42
19/08/2014,9395.58,9395.58,9292.12
18/08/2014,9316.13,9444.53,9316.13
17/08/2014,9443.81,9472.76,9386.57
14/08/2014,9386.57,9386.57,9284.94
13/08/2014,9288.24,9311.35,9267.41
12/08/2014,9274.09,9310.09,9237.1
11/08/2014,9237.1,9247.49,9116.58
10/08/2014,9117.12,9157.16,9070.79
07/08/2014,9152.95,9180.92,9047.61
06/08/2014,9047.61,9047.61,8972.68
05/08/2014,9010.31,9023.85,8918
04/08/2014,8918,8923.36,8802.29
03/08/2014,8802.29,8846.73,8790.34
31/07/2014,8826.28,8837.64,8735.24
27/07/2014,8735.24,8757.28,8717.25
24/07/2014,8744.39,8744.39,8563.06
22/07/2014,8563.06,8566.81,8469.75
21/07/2014,8471.15,8575.4,8471.15
20/07/2014,8575.4,8638.78,8575.4
17/07/2014,8637.84,8638.54,8569.38
16/07/2014,8593.3,8629.21,8593.3
15/07/2014,8603.98,8606.13,8508.98
14/07/2014,8508.98,8508.98,8399.46
13/07/2014,8401.16,8459.64,8401.16
10/07/2014,8457.23,8497.45,8409.86
09/07/2014,8495.41,8542.18,8428.73
08/07/2014,8428.73,8429.66,8311.37
07/07/2014,8311.37,8331.08,8291.53
06/07/2014,8321.53,8324.49,8225.71
03/07/2014,8258.4,8270.05,8142.25
02/07/2014,8142.25,8175.9,8063.19
30/06/2014,8162.2,8166.85,8070.76
29/06/2014,8070.76,8098.32,8057.49
26/06/2014,8093.75,8189.55,8081.75
25/06/2014,8081.75,8167.43,8035.31
24/06/2014,8167.43,8318.3,8167.43
23/06/2014,8305.25,8351.04,8305.25
22/06/2014,8315.53,8382.52,8280.23
19/06/2014,8340.4,8450.75,8331.94
18/06/2014,8439.9,8456.5,8394.94
17/06/2014,8396.82,8524.67,8395.57
16/06/2014,8522.16,8666.89,8522.16
15/06/2014,8654.45,8748.32,8638.72
12/06/2014,8746.27,8799.73,8708.69
11/06/2014,8708.69,8709.79,8567.06
10/06/2014,8567.06,8593.8,8503.12
09/06/2014,8593.8,8622.21,8498.65
05/06/2014,8498.65,8499.21,8116.19
04/06/2014,8116.19,8116.19,7926.62
03/06/2014,7963.37,8114.44,7963.37
02/06/2014,8015.23,8128.23,7894.73
01/06/2014,7894.73,8242.94,7723.8
29/05/2014,8242.94,8627.61,8242.94
28/05/2014,8537.89,8736.28,8521.22
26/05/2014,8736.28,8822.75,8736.28
25/05/2014,8762.86,8762.86,8704.95
22/05/2014,8727.54,8740.14,8626.97
21/05/2014,8626.97,8658.13,8581.72
20/05/2014,8658.13,8702.51,8582.75
19/05/2014,8582.75,8582.75,8482.32
18/05/2014,8532.01,8592.51,8532.01
15/05/2014,8553.43,8554.01,8466.85
14/05/2014,8466.85,8466.85,8307.19
13/05/2014,8307.19,8307.4,8243.78
12/05/2014,8243.78,8245.64,8213.49
11/05/2014,8226.73,8255.02,8211.05
08/05/2014,8211.05,8333.1,8210.86
07/05/2014,8333.1,8398.94,8333.1
06/05/2014,8370.57,8372.75,8305.56
05/05/2014,8305.56,8322.79,8278.74
04/05/2014,8308.15,8332.45,8256.14
30/04/2014,8256.14,8259.38,8150.09
29/04/2014,8150.09,8171.14,8134.33
28/04/2014,8165.96,8247.71,8163.69
27/04/2014,8247.47,8294.88,8247.47
23/04/2014,8294.88,8375.76,8264.94
22/04/2014,8269.02,8286.15,8103.67
17/04/2014,8103.67,8103.67,8059.2
16/04/2014,8080.48,8095.18,8026.92
15/04/2014,8026.92,8031.11,7886.08
14/04/2014,7886.08,7887.88,7861.6
13/04/2014,7875.22,7948.05,7873.44
10/04/2014,7899.46,7899.46,7757.28
09/04/2014,7768.11,7768.11,7651.78
08/04/2014,7704.5,7705.54,7530.11
07/04/2014,7530.11,7530.22,7387.51
06/04/2014,7524.12,7808.62,7524.12
03/04/2014,7701.11,7930.66,7668.63
02/04/2014,7930.07,8010.93,7919.72
01/04/2014,7919.72,7919.72,7772.22
31/03/2014,7805.03,8120.31,7792.74
30/03/2014,8092.38,8251.83,8038.37
27/03/2014,8251.83,8594.75,8251.83
26/03/2014,8480.52,8532.59,8480.52
25/03/2014,8501.63,8519.69,8405.46
24/03/2014,8405.46,8456.38,8386.29
23/03/2014,8450.99,8533.97,8450.99
20/03/2014,8459.38,8460.57,8286.85
19/03/2014,8286.85,8287.69,8196.83
18/03/2014,8196.83,8196.83,8092.77
17/03/2014,8161.05,8161.22,8104.98
16/03/2014,8126.33,8186.25,8126.33
13/03/2014,8140.05,8140.05,8067.02
12/03/2014,8096.94,8168.87,8096.5
11/03/2014,8109.48,8115.4,7975.91
10/03/2014,7975.91,7975.91,7882.42
09/03/2014,7939.84,7980.74,7939.58
06/03/2014,7949.6,8035.97,7949.6
05/03/2014,8025.28,8043.74,7933.73
04/03/2014,7933.73,7934.84,7845.97
03/03/2014,7859.29,8075.59,7859.29
02/03/2014,8075.59,8182.03,8075.59
27/02/2014,8127.44,8131.57,7998.3
26/02/2014,7998.3,8029.22,7949.47
25/02/2014,8029.22,8098.05,8029.22
24/02/2014,8045.75,8048.14,7975.62
23/02/2014,8008.86,8028.83,7892.6
20/02/2014,7892.6,7898.71,7840.68
19/02/2014,7840.68,7840.68,7719.85
18/02/2014,7720.95,7725.82,7577.26
17/02/2014,7577.26,7578,7532.81
16/02/2014,7576.65,7641.46,7576.65
13/02/2014,7590.71,7593.27,7571.35
12/02/2014,7571.35,7589.45,7498.66
11/02/2014,7498.66,7498.66,7443.19
10/02/2014,7487.91,7537.56,7461.07
09/02/2014,7461.07,7464.48,7410.74
06/02/2014,7426.17,7449.3,7343.53
05/02/2014,7343.53,7343.53,7285.33
04/02/2014,7287.64,7409.38,7287.12
03/02/2014,7408.86,7436.22,7399.37
02/02/2014,7436.22,7455.85,7405.25
30/01/2014,7405.25,7408.92,7373.18
29/01/2014,7374.42,7390.95,7355.26
28/01/2014,7368.46,7372.31,7257.27
27/01/2014,7257.27,7257.27,7184.57
26/01/2014,7217.82,7291.96,7209.61
23/01/2014,7233.38,7233.38,7175.76
22/01/2014,7179.54,7199.4,7086.06
21/01/2014,7086.8,7086.85,7035.41
20/01/2014,7037.8,7053.27,6969.82
19/01/2014,7003.26,7147.96,7001.67
16/01/2014,7143.62,7213.39,7142.22
15/01/2014,7198.53,7238.43,7196.04
14/01/2014,7196.04,7258.04,7116.81
12/01/2014,7116.81,7117.46,6975.04
09/01/2014,6975.04,6983.81,6887.48
08/01/2014,6887.48,6887.96,6801.33
06/01/2014,6801.33,6875.63,6801.33
05/01/2014,6853.7,6855.34,6811.3
02/01/2014,6811.3,6832.7,6782.84
31/12/2013,6782.84,6814.55,6782.45
30/12/2013,6782.45,6789.65,6766.65
29/12/2013,6774.49,6829.22,6774.49
26/12/2013,6812.51,6876.26,6812.46
25/12/2013,6870.07,6870.16,6775.47
24/12/2013,6775.47,6775.47,6644.27
23/12/2013,6725.41,6741.27,6721.48
22/12/2013,6736.27,6772.64,6736.27
19/12/2013,6748.07,6791.3,6723.64
18/12/2013,6723.64,6723.75,6686.97
17/12/2013,6720.4,6726.64,6644.27
16/12/2013,6644.27,6678.96,6632.82
15/12/2013,6678.96,6698.04,6604.65
12/12/2013,6604.65,6604.65,6488.72
11/12/2013,6488.72,6496.73,6461.32
10/12/2013,6461.32,6468.26,6446.3
09/12/2013,6468.26,6501.03,6468.12
08/12/2013,6483.76,6490.84,6332.13
05/12/2013,6332.13,6338.49,6281.52
04/12/2013,6281.52,6283.92,6243.23
03/12/2013,6243.88,6248.49,6217.98
02/12/2013,6248.49,6307.95,6248.49
01/12/2013,6267.88,6267.88,6184.11
28/11/2013,6184.11,6205.36,6162.97
27/11/2013,6205.36,6280.53,6204.32
26/11/2013,6245.46,6356.47,6245.46
25/11/2013,6356.47,6469.45,6356.47
24/11/2013,6436.13,6465.53,6436.13
21/11/2013,6457.01,6497.56,6444.09
20/11/2013,6497.56,6510.73,6407.1
19/11/2013,6407.1,6407.1,6341.28
18/11/2013,6341.28,6341.28,6275.52
17/11/2013,6275.52,6281.26,6227.92
14/11/2013,6227.92,6290.88,6227.33
13/11/2013,6253.24,6335.05,6242.1
12/11/2013,6335.05,6400.98,6323.69
11/11/2013,6323.69,6366.97,6297.7
10/11/2013,6356.42,6419.11,6356.42
07/11/2013,6415.82,6431.75,6370.63
06/11/2013,6370.63,6370.63,6222.4
04/11/2013,6222.4,6222.78,6180.14
03/11/2013,6186.97,6202.98,6177.22
31/10/2013,6181.86,6195.98,6161.55
30/10/2013,6173.59,6182.77,6095.13
29/10/2013,6095.13,6095.13,6033.39
28/10/2013,6070.35,6194.84,6070.35
27/10/2013,6194.84,6232.75,6171.21
24/10/2013,6171.21,6171.67,6152.18
23/10/2013,6165.96,6201.23,6135.63
22/10/2013,6201.23,6213.43,6089.3
21/10/2013,6089.3,6089.3,6005.98
20/10/2013,6049.09,6075.32,5986.8
13/10/2013,5986.8,5987.32,5931.7
10/10/2013,5931.7,5931.7,5801.73
09/10/2013,5802.09,5802.09,5750.58
08/10/2013,5754.42,5766.55,5742.3
07/10/2013,5765.87,5773.92,5726.22
03/10/2013,5726.22,5726.22,5667.19
02/10/2013,5694.01,5705.65,5673.81
01/10/2013,5677.61,5678.1,5620.53
30/09/2013,5620.53,5667.34,5608.13
29/09/2013,5667.34,5722.58,5665.58
26/09/2013,5704,5704,5665.44
25/09/2013,5665.44,5689.72,5665.44
24/09/2013,5680.65,5692.51,5647.6
23/09/2013,5647.6,5647.6,5584.91
22/09/2013,5586.65,5600.83,5529.98
19/09/2013,5529.98,5539.66,5507.62
18/09/2013,5515.82,5569.2,5515.82
17/09/2013,5548.62,5551.5,5522.74
16/09/2013,5541.88,5562.4,5512.77
15/09/2013,5512.77,5512.77,5480.07
12/09/2013,5488.01,5502.01,5447.37
11/09/2013,5447.37,5455.38,5408.22
10/09/2013,5408.22,5408.22,5245.13
09/09/2013,5245.13,5245.13,5172.84
08/09/2013,5185.93,5196.84,5169.89
05/09/2013,5169.89,5216.66,5169.89
04/09/2013,5189.39,5195.74,5155.3
03/09/2013,5195.74,5254.05,5195.74
02/09/2013,5244.51,5301.02,5244.13
01/09/2013,5301.02,5341.9,5267.72
29/08/2013,5267.72,5267.8,5226.04
28/08/2013,5226.04,5337.65,5217.26
27/08/2013,5337.65,5448.99,5337.65
26/08/2013,5448.99,5483.74,5445.56
25/08/2013,5473.22,5482.23,5424.63
22/08/2013,5424.63,5424.99,5386.74
21/08/2013,5389.63,5404.23,5378.34
20/08/2013,5386.76,5418.31,5329.19
19/08/2013,5329.19,5365.51,5315.81
18/08/2013,5334.55,5549.19,5334.55
14/08/2013,5549.19,5645.27,5546.25
13/08/2013,5645.27,5681.68,5638.29
12/08/2013,5638.29,5659.66,5614.44
07/08/2013,5616.38,5630.7,5609.94
06/08/2013,5626.24,5629.33,5576.58
05/08/2013,5615.36,5621.19,5530.46
04/08/2013,5530.46,5530.46,5374.48
01/08/2013,5375.68,5375.68,5320.87
31/07/2013,5324.7,5331.29,5311.23
30/07/2013,5326.46,5344.14,5274.89
29/07/2013,5286.19,5328.14,5283.08
28/07/2013,5317.06,5400.72,5311.88
25/07/2013,5352.56,5359.57,5280.26
24/07/2013,5359.57,5451.72,5359.57
22/07/2013,5451.72,5460.5,5419.17
21/07/2013,5419.17,5419.17,5346.61
18/07/2013,5346.61,5349.78,5319.89
17/07/2013,5345.25,5389.33,5345.25
16/07/2013,5358.92,5364.1,5313.64
15/07/2013,5313.8,5313.8,5290.78
14/07/2013,5308.85,5309.08,5232.82
11/07/2013,5276.73,5347.58,5275.4
10/07/2013,5325.14,5338.84,5290.02
09/07/2013,5290.02,5297.53,5123.06
08/07/2013,5123.06,5311.51,5123.02
07/07/2013,5311.51,5411.48,5307.36
04/07/2013,5334.54,5339.47,4971.06
03/07/2013,4971.06,4986.81,4898.68
02/07/2013,4986.81,4987.7,4752.22
30/06/2013,4752.22,4752.24,4663.11
27/06/2013,4685.09,4687.7,4641.08
26/06/2013,4641.08,4692.07,4534.18
25/06/2013,4534.18,4535.7,4519.11
24/06/2013,4523.32,4532.57,4479.83
23/06/2013,4524.73,4626.32,4521.46
20/06/2013,4625.81,4684.04,4624.77
19/06/2013,4684.04,4710.79,4669.18
18/06/2013,4709.25,4765.23,4658.53
17/06/2013,4658.53,4658.53,4562.73
16/06/2013,4603.86,4670.32,4603.33
13/06/2013,4651.76,4651.76,4513
12/06/2013,4598.1,4860.35,4597.93
11/06/2013,4848.6,4862.55,4774.32
10/06/2013,4775.92,4915.96,4772.27
09/06/2013,4915.96,5069.77,4915.81
06/06/2013,5061.02,5098.38,5048.49
05/06/2013,5071.91,5222.27,5067.19
04/06/2013,5222.27,5340.19,5214.7
03/06/2013,5305.52,5374.96,5305.52
02/06/2013,5374.96,5438.77,5373.84
30/05/2013,5438.77,5438.77,5338.09
29/05/2013,5338.09,5407.95,5338.09
28/05/2013,5407.95,5409.03,5319.9
27/05/2013,5319.9,5319.9,5274.9
26/05/2013,5300.16,5343.21,5300.16
23/05/2013,5343.21,5417.11,5338.25
22/05/2013,5416.2,5430.45,5396.92
21/05/2013,5407.25,5432.62,5400.94
20/05/2013,5432.15,5460.28,5432.04
19/05/2013,5451.23,5451.24,5426.15
16/05/2013,5427.97,5470.08,5423.21
15/05/2013,5455.74,5455.74,5400.76
14/05/2013,5400.76,5417.47,5374.17
13/05/2013,5417.47,5460.57,5417.1
12/05/2013,5446.68,5447.86,5400.52
09/05/2013,5404.29,5411.55,5400.59
08/05/2013,5403.93,5413.39,5372.13
07/05/2013,5372.63,5375.35,5274.73
02/05/2013,5276.62,5276.62,5196.48
30/04/2013,5196.48,5217.36,5192.57
29/04/2013,5198.91,5231.66,5198.86
28/04/2013,5231.66,5258.6,5225.24
24/04/2013,5225.24,5236.8,5210.35
23/04/2013,5236.8,5255.39,5213.03
22/04/2013,5215.49,5253.69,5208.38
21/04/2013,5253.69,5291.59,5253.69
18/04/2013,5268.43,5269.35,5258.88
17/04/2013,5259.07,5295.11,5256.78
16/04/2013,5295.11,5301.25,5275.04
15/04/2013,5275.04,5306.2,5267.26
14/04/2013,5300.28,5300.4,5231.47
11/04/2013,5231.47,5231.7,5152.93
10/04/2013,5152.93,5157.15,5128.1
09/04/2013,5157.15,5184.41,5112.76
08/04/2013,5112.76,5112.88,5027
07/04/2013,5032.72,5033.08,4985.05
04/04/2013,4985.05,4985.08,4905.31
03/04/2013,4926.22,5044.72,4925.61
02/04/2013,5037.44,5076.45,5037.44
01/04/2013,5057.04,5102.13,5049.79
31/03/2013,5098.82,5184.91,5098.82
28/03/2013,5183.2,5205.08,5161.92
27/03/2013,5163.66,5165.94,5124.4
26/03/2013,5129.09,5231.17,5128.63
25/03/2013,5231.17,5270.05,5231.17
24/03/2013,5255.75,5257.62,5219.05
21/03/2013,5224.42,5225.54,5161.52
20/03/2013,5161.52,5242.55,5161.11
19/03/2013,5242.55,5289.71,5197.07
18/03/2013,5197.07,5209.18,5127.12
17/03/2013,5209.18,5232.58,5207.21
14/03/2013,5207.21,5318.8,5207.15
13/03/2013,5317.63,5405.01,5317.63
12/03/2013,5404.91,5428.82,5397.14
11/03/2013,5403.37,5412.78,5394.98
10/03/2013,5394.98,5402.93,5359.23
07/03/2013,5365.62,5373.57,5263.13
06/03/2013,5263.13,5279.65,5241.2
05/03/2013,5241.2,5375.12,5237.92
04/03/2013,5375.12,5501.43,5375.12
03/03/2013,5501.43,5510.87,5478.12
28/02/2013,5489.46,5515.68,5489.46
27/02/2013,5515.68,5559.64,5515.68
26/02/2013,5546.42,5574.31,5539.84
25/02/2013,5548.21,5579.82,5539.26
24/02/2013,5579.82,5628.89,5579.71
21/02/2013,5626.92,5627.41,5598.01
20/02/2013,5609.32,5627.94,5606.16
19/02/2013,5623.09,5690.78,5622.93
18/02/2013,5690.78,5727.89,5690.78
17/02/2013,5695.62,5719,5695.62
14/02/2013,5715.87,5732.82,5706.93
13/02/2013,5732.14,5762.61,5728.2
12/02/2013,5755.77,5756.03,5694.31
11/02/2013,5694.31,5714.05,5673.57
10/02/2013,5713.45,5744.8,5702.93
07/02/2013,5702.93,5712.36,5667.9
06/02/2013,5690.93,5795.57,5690.88
05/02/2013,5795.57,5804.4,5748.82
04/02/2013,5748.82,5750.49,5693.73
03/02/2013,5693.73,5693.73,5606.49
31/01/2013,5606.49,5606.49,5558.12
30/01/2013,5576.01,5581.61,5495.3
29/01/2013,5495.3,5608.02,5489.45
28/01/2013,5608.02,5702.03,5608.02
27/01/2013,5688.05,5689.23,5584.18
23/01/2013,5689.23,5689.23,5651.78
22/01/2013,5680.39,5680.73,5631.64
21/01/2013,5640.75,5684.5,5629.6
20/01/2013,5684.5,5735.12,5661.25
17/01/2013,5661.25,5711.45,5659.91
16/01/2013,5690.67,5690.67,5651.85
15/01/2013,5657.08,5738.96,5657.08
14/01/2013,5738.96,5752.6,5701.49
13/01/2013,5701.49,5754.51,5701.12
10/01/2013,5754.51,5867.88,5754.51
09/01/2013,5866.91,5884.45,5804.24
08/01/2013,5804.24,5804.28,5733.97
06/01/2013,5733.97,5748.71,5726.84
03/01/2013,5734.39,5734.88,5634.55
02/01/2013,5634.55,5634.55,5462.42
31/12/2012,5462.42,5462.42,5434.87
30/12/2012,5442.37,5455.02,5417.59
27/12/2012,5417.59,5417.6,5300.6
26/12/2012,5300.6,5319.3,5261.66
25/12/2012,5318.85,5372.66,5304.96
24/12/2012,5372.66,5374.11,5298.53
23/12/2012,5362.16,5501.04,5362.16
20/12/2012,5443,5443,5384.62
19/12/2012,5419.81,5419.82,5320.95
18/12/2012,5320.95,5320.95,5264.42
17/12/2012,5288.49,5311.62,5288.49
16/12/2012,5303.62,5303.62,5143.74
13/12/2012,5162.94,5162.94,5122.88
12/12/2012,5158.38,5158.38,5016.64
11/12/2012,5016.64,5031.15,4976.22
10/12/2012,4976.22,5051.96,4957.64
09/12/2012,5051.96,5085.18,4838.51
06/12/2012,4838.51,5072.16,4819.11
05/12/2012,5072.16,5079.62,4984.65
04/12/2012,4991.59,4991.59,4824.56
03/12/2012,4824.56,4894.64,4801.95
02/12/2012,4894.64,4944.47,4807.67
29/11/2012,4807.67,4815.43,4683.83
28/11/2012,4815.43,5048.17,4814.16
27/11/2012,5048.17,5048.17,4990.51
26/11/2012,5047.17,5047.2,4712.67
25/11/2012,4917.73,5439.29,4917.53
22/11/2012,5439.29,5484.2,5437.58
21/11/2012,5482.13,5527.61,5409.89
20/11/2012,5409.89,5413.78,5297.34
19/11/2012,5413.78,5488.1,5413.78
18/11/2012,5478.38,5662.39,5478.38
14/11/2012,5662.39,5693.81,5662.39
13/11/2012,5684.25,5689.47,5638.71
12/11/2012,5638.71,5642.16,5583.33
11/11/2012,5610.35,5635.94,5610.35
08/11/2012,5611.47,5611.47,5567.72
07/11/2012,5584.86,5584.86,5540.23
06/11/2012,5567.55,5575.7,5470.31
05/11/2012,5470.31,5477.22,5427.43
04/11/2012,5449.37,5574.95,5449.37
01/11/2012,5574.18,5695.93,5574.13
31/10/2012,5695.93,5768.2,5695.93
30/10/2012,5768.2,5896.37,5768.2
29/10/2012,5893.31,5894.32,5793.15
24/10/2012,5793.15,5793.92,5700.2
23/10/2012,5700.2,5721.38,5662.21
22/10/2012,5721.09,5755.37,5709.03
21/10/2012,5716.79,5807.42,5716.79
18/10/2012,5803,5875.94,5803
17/10/2012,5821.06,5821.67,5715.34
16/10/2012,5715.34,5715.34,5678.5
15/10/2012,5712.41,5744.89,5712.41
14/10/2012,5723.11,5760.92,5697.36
11/10/2012,5739.02,5755.4,5719.73
10/10/2012,5755.4,5756.95,5566.89
09/10/2012,5566.89,5587.37,5509.98
08/10/2012,5587.37,5726.12,5587.37
04/10/2012,5726.12,5726.12,5656.15
03/10/2012,5656.15,5658.88,5606.83
02/10/2012,5611.77,5650.07,5558.39
01/10/2012,5650.07,5833.19,5650.07
30/09/2012,5821.82,5891.07,5821.82
27/09/2012,5887.04,5969.39,5887.04
26/09/2012,5969.39,6006.92,5951.76
25/09/2012,5956.44,5959.81,5831.1
24/09/2012,5831.1,5831.23,5765.47
23/09/2012,5815.4,5837.15,5796.16
20/09/2012,5827.91,5911.3,5821.71
19/09/2012,5911.3,6024.75,5890.8
18/09/2012,5890.8,5895.63,5802.8
17/09/2012,5895.63,5908.88,5821.75
16/09/2012,5821.75,5821.85,5662.15
13/09/2012,5662.15,5725.68,5627.35
12/09/2012,5725.68,5779.07,5697.48
11/09/2012,5697.48,5697.48,5604.14
10/09/2012,5605.84,5606.66,5548.13
09/09/2012,5569.69,5609.16,5542.75
06/09/2012,5542.75,5568.25,5510.56
05/09/2012,5510.56,5541.46,5467.79
04/09/2012,5541.46,5571.79,5459.92
03/09/2012,5459.92,5473.07,5415.13
02/09/2012,5424.79,5434.27,5332.25
30/08/2012,5332.25,5337.02,5304.14
29/08/2012,5308.38,5341.86,5307.17
28/08/2012,5325.36,5331.05,5281.68
27/08/2012,5281.68,5281.68,5224.31
26/08/2012,5242.47,5266.25,5215.65
23/08/2012,5215.65,5215.85,5148.82
22/08/2012,5161.93,5201.66,5145.18
21/08/2012,5178.94,5220.27,5163.53
16/08/2012,5163.53,5167.41,5120.25
15/08/2012,5120.25,5120.25,5082.61
14/08/2012,5110.53,5131.19,5046.31
13/08/2012,5046.31,5046.31,4967.26
12/08/2012,4971.24,5030.47,4960.98
09/08/2012,4960.98,4994.91,4936.45
08/08/2012,4994.91,5049.51,4990.23
07/08/2012,5049.51,5077.99,5022.02
06/08/2012,5022.02,5034.77,4938.79
05/08/2012,5034.77,5048.26,4989.44
02/08/2012,4989.44,5006.78,4873.89
01/08/2012,4935.59,4965.17,4862.53
31/07/2012,4862.53,4862.53,4765.88
30/07/2012,4765.88,4767.35,4738.79
29/07/2012,4758.84,4788.89,4753.12
26/07/2012,4753.12,4753.43,4718.75
25/07/2012,4745.5,4819.33,4733.86
24/07/2012,4819.33,4876.87,4819.33
22/07/2012,4868.05,4876.15,4860.95
19/07/2012,4867.75,4868.11,4815.9
18/07/2012,4819.5,4831.64,4801.34
17/07/2012,4818.41,4820.88,4740.53
16/07/2012,4740.53,4743.11,4687.77
15/07/2012,4719.01,4829.25,4719.01
12/07/2012,4814.84,4851.48,4781
11/07/2012,4794.45,4795.07,4682.64
10/07/2012,4708.5,4734.79,4689.88
09/07/2012,4698.52,4902.07,4632.93
08/07/2012,4902.07,4974.86,4902.07
05/07/2012,4949.57,4956.28,4902.86
04/07/2012,4914.94,5022.39,4914.94
03/07/2012,4984.13,4984.21,4867.1
02/07/2012,4942.41,4944.73,4708.59
28/06/2012,4708.59,4708.59,4628.45
27/06/2012,4628.45,4634.48,4577.23
26/06/2012,4612.14,4653.77,4482.48
25/06/2012,4482.48,4482.56,4166.32
24/06/2012,4166.32,4166.32,4027.45
21/06/2012,4031.6,4108.4,4031.39
20/06/2012,4108.4,4119.52,4055.2
19/06/2012,4087.45,4267.87,4069.51
18/06/2012,4267.87,4419.04,4266.61
14/06/2012,4419.04,4421.38,4381.28
13/06/2012,4421.38,4467.38,4419.87
12/06/2012,4448.84,4451.32,4394.32
11/06/2012,4394.32,4474.71,4394.31
10/06/2012,4471.83,4500.13,4461.51
07/06/2012,4489.55,4506.51,4467.23
06/06/2012,4484.71,4543.53,4477.72
05/06/2012,4502.91,4609.48,4501.91
04/06/2012,4609.48,4656.91,4601.73
03/06/2012,4625.62,4686.42,4572.7
31/05/2012,4686.42,4686.42,4639.93
30/05/2012,4685.79,4720.63,4683.87
29/05/2012,4683.87,4738.1,4639.04
28/05/2012,4738.1,4840.06,4734.88
27/05/2012,4824.34,4971.72,4797.99
24/05/2012,4971.72,4971.76,4875.97
23/05/2012,4921.88,4921.88,4844.01
22/05/2012,4864.18,4902.65,4864.18
21/05/2012,4878.37,4878.37,4791.91
20/05/2012,4791.91,4890.3,4777.2
17/05/2012,4890.3,4955.31,4890.3
16/05/2012,4955.31,5004.98,4953.93
15/05/2012,5004.98,5061.68,5004.45
14/05/2012,5061.68,5086.37,5048.5
13/05/2012,5083.26,5083.47,5014.91
10/05/2012,5014.91,5034.58,5012.77
09/05/2012,5031.68,5056.09,5031.68
08/05/2012,5056.09,5056.91,5020.53
07/05/2012,5028,5028,4961.69
06/05/2012,4973.62,4988.43,4929.24
03/05/2012,4929.24,4929.24,4880
02/05/2012,4906.9,4948.42,4896.82
30/04/2012,4945.21,4983.97,4920.96
29/04/2012,4920.96,4939.53,4897.64
26/04/2012,4934.92,4934.92,4898.61
24/04/2012,4908.36,4950.14,4880.14
23/04/2012,4948.78,4962.12,4829.12
22/04/2012,4829.12,4829.12,4707.99
19/04/2012,4707.99,4709.83,4672.55
18/04/2012,4672.55,4707.97,4667.98
17/04/2012,4678.98,4735.15,4678.98
12/04/2012,4735.15,4762.88,4651.88
11/04/2012,4651.88,4651.89,4558.61
10/04/2012,4558.61,4627.46,4552.64
09/04/2012,4593.52,4722.41,4587.18
08/04/2012,4722.41,4831.06,4722.41
05/04/2012,4827.02,4847.77,4823.02
04/04/2012,4838.23,4928.89,4838.23
